hs_code,product_description,rule_name,step_order,step_type,step_content,threshold_value,exceptions
200400,其他冷冻蔬菜用醋或醋酸以外的其他方法制作或保藏的但品目2006的产品除外,RCEP,1,CTC,CC,,
200500,其他未冷冻蔬菜用醋或醋酸以外的其他方法制作或保藏的但品目2006的产品除外,RCEP,1,CTC,CC,,
200600,糖渍蔬菜水果坚果果皮及植物的其他部分（沥干糖渍或裹糖的）,RCEP,1,CTC,CC,,
200700,烹煮的果酱果冻柑桔酱果泥及果膏不论是否加糖或其他甜物质,RCEP,1,CTC,CC,,
200811,花生,RCEP,1,CTC,CC,,
200819,其他坚果花生及其他子仁（包括什锦坚果）,RCEP,1,CTC,CC,,
200820,菠萝,RCEP,1,CTC,CC,,
200830,柑橘属水果,RCEP,1,CTC,CC,,
200840,梨,RCEP,1,CTC,CC,,
200850,杏,RCEP,1,CTC,CC,,
200860,樱桃,RCEP,1,CTC,CC,,
200870,桃包括油桃,RCEP,1,CTC,CC,,
200880,草莓,RCEP,1,CTC,CC,,
200891,棕榈芯,RCEP,1,CTC,CC,,
200893,蔓越橘,RCEP,1,CTC,CC,,
200897,什锦果实,RCEP,1,CTC,CC,,
200897,什锦果实,RCEP,1,RVC,,40,
200899,其他,RCEP,1,CTC,CC,,
200911,橙汁冷冻的,RCEP,1,CTC,CC,,
200912,橙汁非冷冻的白利糖度值不超过20,RCEP,1,CTC,CC,,
200919,橙汁其他,RCEP,1,CTC,CC,,
200919,橙汁其他,RCEP,1,RVC,,40,
200921,葡萄柚（包括柚）汁白利糖值不超过20,RCEP,1,CTC,CC,,
200929,葡萄柚（包括柚）汁其他,RCEP,1,CTC,CC,,
200929,葡萄柚（包括柚）汁其他,RCEP,1,RVC,,40,
200931,其他未混合的柑橘属水果汁白利糖值不超过20,RCEP,1,CTC,CC,,
200931,同上,RCEP,1,RVC,,40,
200939,其他未混合的柑橘属水果汁其他,RCEP,1,CTC,CC,,
200941,菠萝汁白利糖值不超过20,RCEP,1,CTC,CC,,
200941,菠萝汁白利糖值不超过20,RCEP,1,RVC,,40,
200949,菠萝汁其他,RCEP,1,CTC,CC,,
200949,菠萝汁其他,RCEP,1,RVC,,40,
200950,番茄汁,RCEP,1,CTC,CC,,
200950,番茄汁,RCEP,1,RVC,,40,
200961,葡萄汁（包括酿酒葡萄汁）白利糖值不超过30,RCEP,1,CTC,CC,,
200961,同上,RCEP,1,RVC,,40,
200969,葡萄汁（包括酿酒葡萄汁）其他,RCEP,1,CTC,CC,,
200969,同上,RCEP,1,RVC,,40,
200971,苹果汁白利糖值不超过20,RCEP,1,CTC,CC,,
200971,苹果汁白利糖值不超过20,RCEP,1,RVC,,40,
200979,苹果汁其他,RCEP,1,CTC,CC,,
200979,苹果汁其他,RCEP,1,RVC,,40,
200981,蔓越橘汁,RCEP,1,CTC,CC,,
200981,蔓越橘汁,RCEP,1,RVC,,40,
200989,其他未混合的水果汁或蔬菜汁,RCEP,1,CTC,CC,,
200989,同上,RCEP,1,RVC,,40,
200990,混合水果汁,RCEP,1,CTC,CC,,
200990,混合水果汁,RCEP,1,RVC,,40,
210100,咖啡茶马黛茶的浓缩精汁及以其为基本成分或以咖啡茶马黛茶为基本成分的制品；烘焙菊苣和其他烘培咖啡代用品及其浓缩精汁,RCEP,1,CTC,CC,,
210100,同上,RCEP,1,RVC,,40,
210200,酵母（活性或非活性）；已死的其他单细胞微生物（不包括品目3002的疫苗）；发酵粉,RCEP,1,CTC,CC,,
210200,同上,RCEP,1,RVC,,40,
210300,调味汁及其制品；混合调味品；芥子粉及其调制品,RCEP,1,CTC,CC,,
210300,同上,RCEP,1,RVC,,40,
210400,汤料及其制品；均化混合食品,RCEP,1,CTC,CC,,
210400,同上,RCEP,1,RVC,,40,
210500,冰淇淋及其他冰制食品不论是否含可可,RCEP,1,CTC,CC,,
210500,同上,RCEP,1,RVC,,40,
210610,浓缩蛋白质及人造蛋白物质,RCEP,1,CTC,CC,,
210610,同上,RCEP,1,RVC,,40,
210690,其他品目未列名的食品,RCEP,1,CTC,CTH,,
210690,同上,RCEP,1,RVC,,40,
220100,未加糖或其他甜物质及未加味的水包括天然或人造矿泉水及汽水；冰及雪,RCEP,1,CTC,CC,,
220200,加味加糖或其他甜物质的水包括矿泉水及汽水其他无酒精饮料但不包括品目2009的水果汁或蔬菜汁,RCEP,1,CTC,CC,,
220300,麦芽酿造的啤酒,RCEP,1,CTC,CC,,
220410,汽酒,RCEP,1,CTC,CTSH,,
220421,装入2升及以下容器的其他酒；加酒精抑制发酵的酿酒葡萄汁,RCEP,1,CTC,CTSH,,220429
220429,其他酒；加酒精抑制发酵的酿酒葡萄汁,RCEP,1,CTC,CTSH,,220421
220430,其他酿酒葡萄汁,RCEP,1,CTC,CC,,
220500,味美思酒及其他加植物或香料的用鲜葡萄酿造的酒,RCEP,1,CTC,CTH,,
220600,其他发酵饮料（例如苹果酒梨酒蜂蜜酒）；其他品目未列名的发酵饮料的混合物及发酵饮料与无酒精饮料的混合物,RCEP,1,CTC,CTH,,
220700,未改性乙醇按容量计酒精浓度在80%及以上；任何浓度的改性乙醇及其他酒精,RCEP,1,CTC,CC,,
220800,未改性乙醇按容量计酒精浓度在80%以下；蒸馏酒利口酒及其他酒精饮料,RCEP,1,CTC,CTH,,
220800,同上,RCEP,1,RVC,,40,
220900,醋及用醋酸制得的醋代用品,RCEP,1,CTC,CTH,,
230100,不适于供人食用的肉杂碎鱼甲壳动物软体动物或其他水生无脊椎动物的渣粉及团粒；油渣,RCEP,1,CTC,CC,,
230200,谷物或豆类植物在筛碾或其他加工过程中所产生的糠麸及其他残渣不论是否制成团粒,RCEP,1,CTC,CC,,
230300,制造淀粉过程中的残渣及类似的残渣甜菜渣甘蔗渣及制糖过程中的其他残渣酿造及蒸馏过程中的糟粕及残渣不论是否制成团粒,RCEP,1,CTC,CC,,
230400,提炼豆油所得的油渣饼及其他固体残渣不论是否碾磨或制成团粒,RCEP,1,CTC,CC,,
230500,提炼花生油所得的油渣饼及其他固体残渣不论是否碾磨或制成团粒,RCEP,1,CTC,CC,,
230600,品目2304或2305以外的提炼植物油脂所得的油渣饼及其他固体残渣不论是否碾磨或制成团粒,RCEP,1,CTC,CTH,,
230700,葡萄酒渣；粗酒石,RCEP,1,CTC,CC,,
230800,动物饲料用的其他品目未列名的植物原料废料残渣及副产品不论是否制成团粒,RCEP,1,CTC,CTH,,
230900,配制的动物饲料,RCEP,1,CTC,CTH,,
230900,同上,RCEP,1,RVC,,40,
240100,烟草；烟草废料,RCEP,1,CTC,CC,,
240200,烟草或烟草代用品制成的雪茄烟及卷烟,RCEP,1,CTC,CTH,,
240300,其他烟草及烟草代用品的制品；“均化”或“再造”烟草；烟草精汁,RCEP,1,CTC,CTH,,
2501,盐（包括精制盐及变性盐）及纯氯化钠；海水,RCEP,1,CTC,CC,,
2502,未焙烧的黄铁矿,RCEP,1,CTC,CC,,
2503,各种硫磺但升华硫磺沉淀硫磺及胶态硫磺除外,RCEP,1,CTC,CTH,,
2503,同上,RCEP,1,RVC,,40,
2504,天然石墨,RCEP,1,CTC,CC,,
2505,各种天然砂不论是否着色但第二十六章的含金属矿砂除外,RCEP,1,CTC,CTH,,
2506,石英（天然砂除外）；石英岩,RCEP,1,CTC,CC,,
2507,高岭土及类似土不论是否煅烧,RCEP,1,CTC,CTH,,
2508,其他粘土（不包括品目68.06的膨胀粘土）红柱石蓝晶石及硅线石不论是否煅烧；富铝红柱石；火泥及第纳斯土,RCEP,1,CTC,CTH,,
2509,白垩,RCEP,1,CTC,CTH,,
2510,天然磷酸钙天然磷酸铝钙及磷酸盐白垩,RCEP,1,CTC,CTH,,
2511,天然硫酸钡（重晶石）；天然碳酸钡（毒重石）不论是否煅烧但品目28.16的氧化钡除外,RCEP,1,CTC,CTH,,
2512,硅质化石粗粉（例如各种硅藻土）及类似的硅质土不论是否煅烧其表观比重不超过1,RCEP,1,CTC,CTH,,
2513,浮石；刚玉岩；天然刚玉砂；天然石榴石及其他天然磨料不论是否热处理,RCEP,1,CTC,CTH,,
2514,板岩不论是否粗加修整或仅用锯或其他方法切割成矩形（包括正方形）的板块,RCEP,1,CTC,CTH,,
2515,大理石石灰华及其他石灰质碑用或建筑用石表观比重为2.5及以上蜡石不论是否粗加修整或仅用锯或其他方法切割成矩形（包括正方形）的板块,RCEP,1,CTC,CTH,,
2516,花岗岩斑岩玄武岩砂岩以及其他碑用或建筑用石不论是否粗加修整或仅用锯或其他方法切割成矩形（包括正方形）的板块,RCEP,1,CTC,CTH,,
2517,通常作混凝土粒料铺路铁道路基或其他路基用的卵石砾石及碎石圆石子及燧石不论是否热处理；矿渣浮渣及类似的工业残渣不论是否混有本品目第一部分所列的材料；沥青碎石品目25.1525.16所列各种石料的碎粒碎屑及粉末不论是否热处理,RCEP,1,CTC,CTH,,
2518,白云石不论是否煅烧或烧结粗加修整或仅用锯或其他方法切割成矩形（包括正方形）的板块；夯混白云石,RCEP,1,CTC,CTH,,
2519,天然碳酸镁（菱镁矿）；熔凝镁氧矿；烧结镁氧矿不论烧结前是否加入少量其他氧化物；其他氧化镁不论是否纯净,RCEP,1,CTC,CTH,,
2520,生石膏；硬石膏；熟石膏（由煅烧的生石膏或硫酸钙构成）不论是否着色也不论是否带有少量促凝剂或缓凝剂,RCEP,1,CTC,CTH,,
2521,石灰石助熔剂；通常用于制造石灰或水泥的石灰石及其他钙质石,RCEP,1,CTC,CTH,,
2522,生石灰熟石灰及水硬石灰但品目28.25的氧化钙及氢氧化钙除外,RCEP,1,CTC,CTH,,2825
2523,硅酸盐水泥矾土水泥矿渣水泥富硫酸盐水泥及类似的水凝水泥不论是否着色包括水泥熟料,RCEP,1,CTC,CTH,,
2524,石棉,RCEP,1,CTC,CTH,,
2525,云母包括云母片；云母废料,RCEP,1,CTC,CTH,,
2526,天然冻石不论是否粗加修整或仅用锯或其他方法切割成矩形（包括正方形）的板块；滑石,RCEP,1,CTC,CTH,,
2528,天然硼酸盐及其精矿（不论是否煅烧）但不包括从天然盐水析离的硼酸盐；天然粗硼酸含硼酸干重不超过85%,RCEP,1,CTC,CTH,,
2529,长石；白榴石；霞石及霞石正长岩；萤石（氟石）,RCEP,1,CTC,CTH,,
2530,其他品目未列名的矿产品,RCEP,1,CTC,CTH,,
26,矿砂矿渣及矿灰,RCEP,1,CTC,CTH,,
2701,煤；煤砖煤球及用煤制成的类似固体燃料,RCEP,1,CTC,CTH,,
2702,褐煤不论是否制成型但不包括黑玉,RCEP,1,CTC,CTH,,
2703,泥煤（包括肥料用泥煤）不论是否制成型,RCEP,1,CTC,CTH,,
2704,煤褐煤或泥煤制成的焦炭及半焦炭不论是否制成型；甑炭,RCEP,1,CTC,CTH,,
2705,煤气水煤气炉煤气及类似气体但石油气及其他烃类气除外,RCEP,1,CTC,CTH,,
2706,从煤褐煤或泥煤蒸馏所得的焦油及其他矿物焦油不论是否脱水或部分蒸馏包括再造焦油,RCEP,1,CTC,CTH,,
2707,蒸馏高温煤焦油所得的油类及其他产品；芳族成分重量超过非芳族成分的类似产品,RCEP,1,CTC,CTH,,
2707,同上,RCEP,1,RVC,,40,
2708,从煤焦油或其他矿物焦油所得的沥青及沥青焦,RCEP,1,CTC,CTH,,
2709,石油原油及从沥青矿物提取的原油,RCEP,1,CTC,CTH,,
271012,轻油及其制品,RCEP,1,CTC,CTH,,
271012,同上,RCEP,1,RVC,,40,
271019,其他油类（不包括轻油）,RCEP,1,CTC,CTH,,
271019,同上,RCEP,1,RVC,,40,
271020,含有生物柴油的油类及其制品（废油除外）,RCEP,1,CTC,CTH,,
271020,同上,RCEP,1,RVC,,40,
271091,废油含多氯联苯多氯三联或多溴联苯的,RCEP,1,WO,,,
271099,废油其他,RCEP,1,WO,,,
2711,石油气及其他烃类气,RCEP,1,CTC,CTH,,
2712,凡士林；石蜡微晶石蜡疏松石蜡地蜡褐煤蜡泥煤蜡其他矿物蜡及用合成或其他方法制得的类似产品不论是否着色,RCEP,1,CTC,CTH,,
2712,同上,RCEP,1,RVC,,40,
2713,石油焦石油沥青及其他石油或从沥青矿物提取的油类的残渣,RCEP,1,CTC,CTH,,
2714,天然沥青（地沥青）沥青页岩油页岩及焦油砂；沥青岩,RCEP,1,CTC,CTH,,
2715,以天然沥青（地沥青）石油沥青矿物焦油或矿焦油沥青为基本成分的沥青混合物（例如沥青胶粘剂稀释沥青）,RCEP,1,CTC,CTH,,
2716,电力,RCEP,1,CTC,CTH,,
280110,氯,RCEP,1,CTC,CTH,,
280110,氯,RCEP,1,RVC,,40,
280120,碘,RCEP,1,CTC,CTSH,,
280120,碘,RCEP,1,RVC,,40,
280130,氟；溴,RCEP,1,CTC,CTSH,,
280130,氟；溴,RCEP,1,RVC,,40,
280200,升华硫磺沉淀硫磺；胶态硫磺,RCEP,1,CTC,CTH,,
280200,同上,RCEP,1,RVC,,40,
280300,碳（碳黑及其他品目未列名的其他形态的碳）,RCEP,1,CTC,CTH,,
280300,同上,RCEP,1,RVC,,40,
2804,氢稀有气体及其他非金属,RCEP,1,CTC,CTH,,
2804,同上,RCEP,1,RVC,,40,
2805,碱金属碱土金属；稀土金属钪及钇；汞,RCEP,1,CTC,CTH,,
2805,同上,RCEP,1,RVC,,40,
280610,氯化氢（盐酸）,RCEP,1,CTC,CTH,,
280610,同上,RCEP,1,RVC,,40,
280620,氯磺酸,RCEP,1,CTC,CTSH,,
280620,同上,RCEP,1,RVC,,40,
280700,硫酸；发烟硫酸,RCEP,1,CTC,CTH,,
280700,同上,RCEP,1,RVC,,40,
280800,硝酸；磺硝酸,RCEP,1,CTC,CTH,,
280800,同上,RCEP,1,RVC,,40,
2809,五氧化二磷；磷酸；多磷酸,RCEP,1,CTC,CTH,,
2809,同上,RCEP,1,RVC,,40,
2810,硼的氧化物；硼酸,RCEP,1,CTC,CTH,,
2810,同上,RCEP,1,RVC,,40,
2811,其他无机酸及非金属无机氧化物,RCEP,1,CTC,CTSH,,
2811,同上,RCEP,1,RVC,,40,
2812,非金属卤化物及卤氧化物,RCEP,1,CTC,CTH,,
2812,同上,RCEP,1,RVC,,40,
2813,非金属硫化物；商品三硫化二磷,RCEP,1,CTC,CTH,,
2813,同上,RCEP,1,RVC,,40,
2814,氨及氨水,RCEP,1,CTC,CTH,,
2814,同上,RCEP,1,RVC,,40,
281511,氢氧化钠（烧碱）固体,RCEP,1,CTC,CTSH,,281512
281511,同上,RCEP,1,RVC,,40,
281512,氢氧化钠（烧碱）水溶液,RCEP,1,CTC,CTSH,,281511
281512,同上,RCEP,1,RVC,,40,
281520,氢氧化钾（苛性钾）,RCEP,1,CTC,CTSH,,
281520,同上,RCEP,1,RVC,,40,
281530,过氧化钠及过氧化钾,RCEP,1,CTC,CTH,,
281530,同上,RCEP,1,RVC,,40,
2816,氢氧化镁及过氧化镁；锶或钡的氧化物氢氧化物及过氧化物,RCEP,1,CTC,CTH,,
2816,同上,RCEP,1,RVC,,40,
2817,氧化锌；过氧化锌,RCEP,1,CTC,CTH,,
2817,同上,RCEP,1,RVC,,40,
2818,人造刚玉；氧化铝；氢氧化铝,RCEP,1,CTC,CTSH,,
2818,同上,RCEP,1,RVC,,40,
2819,铬的氧化物及氢氧化物,RCEP,1,CTC,CTH,,
2819,同上,RCEP,1,RVC,,40,
2820,锰的氧化物,RCEP,1,CTC,CTH,,
2820,同上,RCEP,1,RVC,,40,
2821,铁的氧化物及氢氧化物；土色料,RCEP,1,CTC,CTSH,,
2821,同上,RCEP,1,RVC,,40,
2822,钴的氧化物及氢氧化物；商品氧化钴,RCEP,1,CTC,CTH,,
2822,同上,RCEP,1,RVC,,40,
2823,钛的氧化物,RCEP,1,CTC,CTH,,
2823,同上,RCEP,1,RVC,,40,
2824,铅的氧化物；铅丹及铅橙,RCEP,1,CTC,CTH,,
2824,同上,RCEP,1,RVC,,40,
2825,肼（联氨）胲（羟胺）及其无机盐；其他无机碱；其他金属氧化物氢氧化物及过氧化物,RCEP,1,CTC,CTH,,
2825,同上,RCEP,1,RVC,,40,
282612,氟化铝,RCEP,1,CTC,CTSH,,
282612,同上,RCEP,1,RVC,,40,
282619,其他氟化物,RCEP,1,CTC,CTH,,
282619,同上,RCEP,1,RVC,,40,
282630,六氟铝酸钠（人造冰晶石）,RCEP,1,CTC,CTSH,,
282630,同上,RCEP,1,RVC,,40,
282690,其他氟络盐,RCEP,1,CTC,CTH,,
282690,同上,RCEP,1,RVC,,40,
282710,氯化铵,RCEP,1,CTC,CTH,,
282710,同上,RCEP,1,RVC,,40,
282720,氯化钙,RCEP,1,CTC,CTH,,
282720,同上,RCEP,1,RVC,,40,
282731,氯化镁,RCEP,1,CTC,CTSH,,
282731,同上,RCEP,1,RVC,,40,
282732,氯化铝,RCEP,1,CTC,CTSH,,
282732,同上,RCEP,1,RVC,,40,
282735,氯化镍,RCEP,1,CTC,CTH,,
282735,同上,RCEP,1,RVC,,40,
282739,其他氯化物,RCEP,1,CTC,CTSH,,
282739,同上,RCEP,1,RVC,,40,
282741,铜的氯氧化物及氢氧基氯化物,RCEP,1,CTC,CTH,,
282741,同上,RCEP,1,RVC,,40,
282749,其他氯氧化物及氢氧基氯化物,RCEP,1,CTC,CTH,,
282749,同上,RCEP,1,RVC,,40,
282751,溴化钠及溴化钾,RCEP,1,CTC,CTH,,
282751,同上,RCEP,1,RVC,,40,
282759,其他溴化物及溴氧化物,RCEP,1,CTC,CTSH,,
282759,同上,RCEP,1,RVC,,40,
282760,碘化物及碘氧化物,RCEP,1,CTC,CTSH,,
282760,同上,RCEP,1,RVC,,40,
2828,次氯酸盐；商品次氯酸钙；亚氯酸盐；次溴酸盐,RCEP,1,CTC,CTH,,
2828,同上,RCEP,1,RVC,,40,
2829,氯酸盐及高氯酸盐；溴酸盐及过溴酸盐；碘酸盐及高碘酸盐,RCEP,1,CTC,CTH,,
2829,同上,RCEP,1,RVC,,40,
2830,硫化物；多硫化物,RCEP,1,CTC,CTH,,
2830,同上,RCEP,1,RVC,,40,
2831,连二亚硫酸盐及次硫酸盐,RCEP,1,CTC,CTH,,
2831,同上,RCEP,1,RVC,,40,
2832,亚硫酸盐；硫代硫酸盐,RCEP,1,CTC,CTH,,
2832,同上,RCEP,1,RVC,,40,
283311,硫酸二钠,RCEP,1,CTC,CTH,,
283311,同上,RCEP,1,RVC,,40,
283319,其他硫酸钠,RCEP,1,CTC,CTSH,,
283319,同上,RCEP,1,RVC,,40,
283321,硫酸镁,RCEP,1,CTC,CTH,,
283321,同上,RCEP,1,RVC,,40,
283322,硫酸铝,RCEP,1,CTC,CTH,,
283322,同上,RCEP,1,RVC,,40,
283324,镍的硫酸盐,RCEP,1,CTC,CTH,,
283324,同上,RCEP,1,RVC,,40,
283325,铜的硫酸盐,RCEP,1,CTC,CTH,,
283325,同上,RCEP,1,RVC,,40,
283327,硫酸钡,RCEP,1,CTC,CTH,,
283327,同上,RCEP,1,RVC,,40,
283329,其他硫酸盐,RCEP,1,CTC,CTH,,
283329,同上,RCEP,1,RVC,,40,
283330,矾,RCEP,1,CTC,CTH,,
283330,同上,RCEP,1,RVC,,40,
283340,过硫酸盐,RCEP,1,CTC,CTH,,
283340,同上,RCEP,1,RVC,,40,
283410,亚硝酸盐,RCEP,1,CTC,CTSH,,
283410,同上,RCEP,1,RVC,,40,
283421,硝酸钾,RCEP,1,CTC,CTSH,,
283421,同上,RCEP,1,RVC,,40,
283429,其他硝酸盐,RCEP,1,CTC,CTH,,
283429,同上,RCEP,1,RVC,,40,
283510,次磷酸盐及亚磷酸盐,RCEP,1,CTC,CTSH,,
283510,同上,RCEP,1,RVC,,40,
283522,磷酸一钠及磷酸二钠,RCEP,1,CTC,CTH,,
283522,同上,RCEP,1,RVC,,40,
283524,钾的磷酸盐,RCEP,1,CTC,CTH,,
283524,同上,RCEP,1,RVC,,40,
283525,正磷酸氢钙（磷酸二钙）,RCEP,1,CTC,CTH,,
283525,同上,RCEP,1,RVC,,40,
283526,其他磷酸钙,RCEP,1,CTC,CTSH,,
283526,同上,RCEP,1,RVC,,40,
283529,其他磷酸盐,RCEP,1,CTC,CTH,,
283529,同上,RCEP,1,RVC,,40,
283531,三磷酸钠（三聚磷酸钠）,RCEP,1,CTC,CTH,,
283531,同上,RCEP,1,RVC,,40,
283539,其他多磷酸盐,RCEP,1,CTC,CTSH,,
283539,同上,RCEP,1,RVC,,40,
283620,碳酸钠（纯碱）,RCEP,1,CTC,CTH,,
283620,同上,RCEP,1,RVC,,40,
283630,碳酸氢钠（小苏打）,RCEP,1,CTC,CTSH,,
283630,同上,RCEP,1,RVC,,40,
283640,钾的碳酸盐,RCEP,1,CTC,CTH,,
283640,同上,RCEP,1,RVC,,40,
283650,碳酸钙,RCEP,1,CTC,CTH,,
283650,同上,RCEP,1,RVC,,40,
283660,碳酸钡,RCEP,1,CTC,CTH,,
283660,同上,RCEP,1,RVC,,40,
283691,锂的碳酸盐,RCEP,1,CTC,CTSH,,
283691,同上,RCEP,1,RVC,,40,
283692,锶的碳酸盐,RCEP,1,CTC,CTH,,
283692,同上,RCEP,1,RVC,,40,
283699,其他碳酸盐,RCEP,1,CTC,CTSH,,
283699,同上,RCEP,1,RVC,,40,
2837,氰化物氧氰化物及氰络合物,RCEP,1,CTC,CTH,,
2837,同上,RCEP,1,RVC,,40,
283911,偏硅酸钠,RCEP,1,CTC,CTH,,
283911,同上,RCEP,1,RVC,,40,
283919,其他钠盐,RCEP,1,CTC,CTSH,,
283919,同上,RCEP,1,RVC,,40,
283990,其他硅酸盐,RCEP,1,CTC,CTH,,
283990,同上,RCEP,1,RVC,,40,
284011,无水四硼酸钠,RCEP,1,CTC,CTH,,
284011,同上,RCEP,1,RVC,,40,
284019,其他四硼酸钠,RCEP,1,CTC,CTH,,
284019,同上,RCEP,1,RVC,,40,
284020,其他硼酸盐,RCEP,1,CTC,CTSH,,
284020,同上,RCEP,1,RVC,,40,
284030,过硼酸盐,RCEP,1,CTC,CTH,,
284030,同上,RCEP,1,RVC,,40,
2841,金属酸盐及过金属酸盐,RCEP,1,CTC,CTH,,
2841,同上,RCEP,1,RVC,,40,
284210,硅酸复盐及硅酸络盐,RCEP,1,CTC,CTH,,
284210,同上,RCEP,1,RVC,,40,
284290,其他无机酸盐及过氧酸盐,RCEP,1,CTC,CTSH,,
284290,同上,RCEP,1,RVC,,40,
2843,胶态贵金属；贵金属的无机或有机化合物；贵金属汞齐,RCEP,1,CTC,CTH,,
2843,同上,RCEP,1,RVC,,40,
2844,放射性化学元素及放射性同位素；其化合物及混合物,RCEP,1,CTC,CTH,,
2844,同上,RCEP,1,RVC,,40,
2845,品目2844以外的同位素；其化合物,RCEP,1,CTC,CTH,,
2845,同上,RCEP,1,RVC,,40,
2846,稀土金属钇钪及其混合物的无机或有机化合物,RCEP,1,CTC,CTH,,
2846,同上,RCEP,1,RVC,,40,
2847,过氧化氢,RCEP,1,CTC,CTH,,
2847,同上,RCEP,1,RVC,,40,
2848,磷化物,RCEP,1,CTC,CTH,,
2848,同上,RCEP,1,RVC,,40,
284910,碳化钙,RCEP,1,CTC,CTSH,,
284910,同上,RCEP,1,RVC,,40,
284920,碳化硅,RCEP,1,CTC,CTSH,,
284920,同上,RCEP,1,RVC,,40,
284990,其他碳化物,RCEP,1,CTC,CTH,,
284990,同上,RCEP,1,RVC,,40,
2850,氢化物氮化物叠氮化物硅化物及硼化物,RCEP,1,CTC,CTH,,
2850,同上,RCEP,1,RVC,,40,
2852,汞的无机或有机化合物（汞齐除外）,RCEP,1,CTC,CTH,,
2852,同上,RCEP,1,RVC,,40,
2853,其他无机化合物；液态空气；压缩空气；汞齐（贵金属汞齐除外）,RCEP,1,CTC,CTH,,
2853,同上,RCEP,1,RVC,,40,
2901,无环烃,RCEP,1,CTC,CTH,,
2901,无环烃,RCEP,1,RVC,,40,
2901,无环烃,RCEP,1,DM,化学反应,,
2902,环烃,RCEP,1,CTC,CTH,,
2902,环烃,RCEP,1,RVC,,40,
2902,环烃,RCEP,1,DM,化学反应,,
290311,一氯甲烷及氯乙烷,RCEP,1,CTC,CTH,,
290311,同上,RCEP,1,RVC,,40,
290312,二氯甲烷,RCEP,1,CTC,CTH,,
290312,同上,RCEP,1,RVC,,40,
290313,氯仿（三氯甲烷）,RCEP,1,CTC,CTH,,
290313,同上,RCEP,1,RVC,,40,
290314,四氯化碳,RCEP,1,CTC,CTH,,
290314,同上,RCEP,1,RVC,,40,
290315,1,2-二氯乙烷,RCEP,1,CTC,CTSH,,
290315,同上,RCEP,1,RVC,,40,
290319,其他无环烃饱和氯化衍生物,RCEP,1,CTC,CTH,,
290319,同上,RCEP,1,RVC,,40,
290321,氯乙烯,RCEP,1,CTC,CTSH,,
290321,同上,RCEP,1,RVC,,40,
290322,三氯乙烯,RCEP,1,CTC,CTH,,
290322,同上,RCEP,1,RVC,,40,
290323,四氯乙烯（全氯乙烯）,RCEP,1,CTC,CTH,,
290323,同上,RCEP,1,RVC,,40,
290329,其他无环烃非饱和氯化衍生物,RCEP,1,CTC,CTH,,
290329,同上,RCEP,1,RVC,,40,
290331,1,2-二溴乙烷,RCEP,1,CTC,CTH,,
290331,同上,RCEP,1,RVC,,40,
290339,其他无环烃氟化溴化或碘化衍生物,RCEP,1,CTC,CTSH,,
290339,同上,RCEP,1,RVC,,40,
290371,一氯二氟甲烷,RCEP,1,CTC,CTH,,
290371,同上,RCEP,1,RVC,,40,
290372,二氯三氟乙烷,RCEP,1,CTC,CTH,,
290372,同上,RCEP,1,RVC,,40,
290373,二氯一氟乙烷,RCEP,1,CTC,CTH,,
290373,同上,RCEP,1,RVC,,40,
290374,一氯二氟乙烷,RCEP,1,CTC,CTH,,
290374,同上,RCEP,1,RVC,,40,
290375,二氯五氟丙烷,RCEP,1,CTC,CTH,,
290375,同上,RCEP,1,RVC,,40,
290376,溴氯二氟甲烷溴三氟甲烷及二溴四氟乙烷,RCEP,1,CTC,CTH,,
290376,同上,RCEP,1,RVC,,40,
290377,其他仅含氟和氯的全卤化物,RCEP,1,CTC,CTSH,,
290377,同上,RCEP,1,RVC,,40,
290378,其他全卤化衍生物,RCEP,1,CTC,CTH,,
290378,同上,RCEP,1,RVC,,40,
290379,其他含两种或两种以上不同卤素的无环烃卤化衍生物,RCEP,1,CTC,CTSH,,
290379,同上,RCEP,1,RVC,,40,
290381,1,2,3,4,5,6-六氯环已烷（六六六包括林丹）,RCEP,1,CTC,CTH,,
290381,同上,RCEP,1,RVC,,40,
290382,艾氏剂氯丹及七氯,RCEP,1,CTC,CTH,,
290382,同上,RCEP,1,RVC,,40,
290389,其他环烷烃环烯烃或环萜烯烃的卤化衍生物,RCEP,1,CTC,CTH,,
290389,同上,RCEP,1,RVC,,40,
290391,氯苯邻二氯苯及对二氯苯,RCEP,1,CTC,CTH,,
290391,同上,RCEP,1,RVC,,40,
290392,六氯苯及滴滴涕,RCEP,1,CTC,CTH,,
290392,同上,RCEP,1,RVC,,40,
290399,其他芳烃卤化衍生物,RCEP,1,CTC,CTH,,
290399,同上,RCEP,1,RVC,,40,
2904,烃的磺化硝化或亚硝化衍生物,RCEP,1,CTC,CTH,,
2904,同上,RCEP,1,RVC,,40,
290511,甲醇,RCEP,1,CTC,CTH,,
290511,同上,RCEP,1,RVC,,40,
290512,丙醇及异丙醇,RCEP,1,CTC,CTSH,,
290512,同上,RCEP,1,RVC,,40,
290513,正丁醇,RCEP,1,CTC,CTH,,
290513,同上,RCEP,1,RVC,,40,
290514,其他丁醇,RCEP,1,CTC,CTH,,
290514,同上,RCEP,1,RVC,,40,
290516,辛醇及其异构体,RCEP,1,CTC,CTSH,,
290516,同上,RCEP,1,RVC,,40,
290517,十二醇十六醇及十八醇,RCEP,1,CTC,CTSH,,
290517,同上,RCEP,1,RVC,,40,
